模型名字,平均 BLEU 分数,平均 METEOR 分数,平均 ROUGE-L 分数
Randeng_NLPCC_02_02_22_34,0.5574732907688191,0.7104560302320369,0.7687984004966217
,输入文本,生成问题,参考问题,BLEU,METEOR,ROUGE-L
,"generate question: [['奥利朗吉斯凯里亚德酒店', '地理位置', '奥利机场'], ['奥利机场', '机场代码', 'ORY']]",奥利朗吉斯凯里亚德酒店的地理位置的机场代码是多少?,谁能告诉我奥利朗吉斯凯里亚德酒店的地理位置的机场代码是多少？,0.7351414805916845,0.7829543024167676,0.8880179171332586
,"generate question: [['草房', '线路', '北京地铁6号线'], ['北京地铁6号线', '车辆基地', '五里桥车辆段']]",草房的线路的车辆基地在哪里?,草房的线路有多少处基地？,4.797597231912944e-78,0.28169014084507044,0.5269978401727862
,"generate question: [['阿尔忒弥斯', '其他名称', '狄安娜'], ['狄安娜', '别称', '阿尔忒弥斯'], ['阿尔忒弥斯', '象征', '松柏']]",你知道阿尔忒弥斯的其他名称的别称的象征是什么吗?,请问阿尔忒弥斯的其他名称的别称代表着什么啊？,0.44710186192584195,0.5174180327868853,0.6069651741293532
,"generate question: [['dear j', '别名', '虎牙'], ['虎牙', '本质', '常见的畸形']]",请问dear j的别名是什么性质的?,dear j的别名的本质是什么？,0.4671379777282001,0.855940934065934,0.7554179566563467
,"generate question: [['星曜传说', '主要角色', '狄安娜'], ['狄安娜', '别称', '阿尔忒弥斯'], ['阿尔忒弥斯', '象征', '松柏']]",星曜传说的主要角色的别称的象征是什么?,请问星曜传说的主要角色的别称代表着什么啊？,0.5387722220470361,0.5304621848739496,0.7011494252873562
,"generate question: [['旅途', '填词', '刘力扬'], ['刘力扬', '代表作品', '礼物'], ['礼物', '所属专辑', '转寄刘力扬']]",旅途的填词的代表作品的所属专辑是什么?,旅途的填词的代表作品出自哪张专辑？,0.4111336169005197,0.36585365853658536,0.6535714285714286
,"generate question: [['丁教授乳癖肿痛乳康贴', '主要原料', '川芎'], ['川芎', '中文学名', '川芎']]",丁教授乳癖肿痛乳康贴的主要原料的中文学名是什么?,你们知道丁教授乳癖肿痛乳康贴的主要原料1号属于什么类型吗？,0.4935832193308872,0.5796407185628741,0.6566200215285254
,"generate question: [['水北街镇', '别名', '水北街'], ['水北街', '被称为', '杭州市文物保护点']]",水北街镇的别名被称为什么?,水北街镇的别名又叫做什么？,0.5410822690539396,0.7361111111111112,0.75
,"generate question: [['阿贝尔', '兄弟姐妹', '阿尔忒弥斯'], ['阿尔忒弥斯', '象征', '松柏']]",阿贝尔的兄弟姐妹的象征是什么?,请问阿贝尔的兄弟姐妹代表着什么啊？,4.677477553605556e-78,0.2531645569620253,0.5398230088495575
,"generate question: [['犯罪工具', '出处', '现代汉语词典'], ['现代汉语词典', '版次', '六次现代汉语词典（第6版）']]",犯罪工具的出处是哪次版的?,你知道犯罪工具的出处出版了几次吗？,0.26924761780320416,0.32206632653061223,0.4535315985130111
,"generate question: [['褚梅宏', '毕业院校', '山东英才学院'], ['山东英才学院', '学校地址', '山东省济南市高新区英才路2号']]",褚梅宏的毕业院校的地址在哪里?,褚梅宏的毕业院校在哪里？,0.4111336169005197,0.8243727598566307,0.8356164383561644
,"generate question: [['国姓庄', '下辖地区', '北港溪'], ['北港溪', '源头', '七星岭']]",国姓庄的下辖地区的源头在哪里?,国姓庄的下辖地区起源于哪里？,0.4671379777282001,0.7098765432098765,0.7334669338677354
,"generate question: [['东北沦陷时期女性作家群体', '代表', '梅娘'], ['梅娘', '出生地', '海参崴']]",东北沦陷时期女性作家群体的代表是在哪里出生的?,东北沦陷时期女性作家群体的代表出生在哪里？,0.6262844962765468,0.9360242030696577,0.8209959623149395
,"generate question: [['中国科学院遥感应用研究所灾害与环境遥感研究室', '研究领域', '沙尘暴'], ['沙尘暴', '成因', '大风天气频繁']]",中国科学院遥感应用研究所灾害与环境遥感研究室的研究领域成因是什么?,中国科学院遥感应用研究所灾害与环境遥感研究室的研究领域的成因是什么？,0.8052253761904355,0.9286399123407754,0.9715585893060297
,"generate question: [['英德拉图要塞', '来源', '永恒之塔'], ['永恒之塔', '发行商', '盛大游戏']]",英德拉图要塞的来源的发行商是谁?,英德拉图要塞的来源的运营商是什么？,0.6104735835807844,0.7687074829931974,0.7777777777777778
,"generate question: [['图书馆、情报与档案管理', '中文名', '情报与档案管理'], ['情报与档案管理', '二级学科', '120502情报学']]",图书馆、情报与档案管理的中文名属于什么二级学科?,图书馆、情报与档案管理的中文名的二级学科是什么？,0.5418220425805959,0.7548986295163665,0.768503937007874
,"generate question: [['休斯敦火箭队', '知名人物', '詹姆斯·哈登'], ['詹姆斯·哈登', '专业特点', '欧洲步']]",休斯敦火箭队的知名人物有什么专业特点?,你知道休斯敦火箭队的知名人物有什么特点吗？,0.6010525952194526,0.7349537037037036,0.8146911519198664
,"generate question: [['王诗龄', '好友', '张悦轩'], ['张悦轩', '好友', '田雨橙,小小志,王诗龄,郭子睿']]",王诗龄的好友的好友都有谁?,你知道王诗龄的好友的好朋友都有谁吗？,0.3032653298563167,0.5471498944405349,0.7261904761904763
,"generate question: [['亮马桥', '地铁', '北京地铁10号线'], ['北京地铁10号线', '车辆基地', '3座']]",亮马桥的地铁的车辆基地有多少?,亮马桥的地铁有哪些车辆基地？,5.87583260478785e-78,0.6005477308294209,0.6587473002159828
,"generate question: [['伊尔库茨克', '著名景点', '贝加尔湖'], ['贝加尔湖', '历史', '25-30万年']]",伊尔库茨克的著名景点的历史有多少年?,你知道伊尔库茨克的著名景点有多少年的历史吗？,5.86358674659892e-78,0.7279497663551402,0.6500888099467139
,"generate question: [['中华人民共和国国务院机关事务管理局', '机构性质', '国务院直属机构'], ['国务院直属机构', '行政级别', '副部级']]",请问中华人民共和国国务院机关事务管理局的机构性质的行政级别是什么?,中华人民共和国国务院机关事务管理局的机构性质属于什么级别的行政？,0.5491004867761125,0.7361111111111112,0.6666666666666666
,"generate question: [['马元坤', '父亲', '马云'], ['马云', '国籍', '中国']]",马元坤的父亲的国籍是什么?,你们知道马元坤的父亲先生的国籍吗？,0.3201911827891037,0.600907029478458,0.6802973977695167
,"generate question: [['南京晓庄学院学报', '编辑单位', '南京晓庄学院'], ['南京晓庄学院', '主管部门', '江苏省人民政府']]",请问南京晓庄学院学报的编辑单位的主管部门是什么?,请问南京晓庄学院学报的编辑单位的主管部门是哪？,0.9036020036098448,0.9163223140495868,0.9166666666666665
,"generate question: [['鲁迪·费尔南德斯', '国籍', '西班牙'], ['西班牙', '国庆日', '10月12日'], ['10月12日', '出生名人', '丁玲']]",鲁迪费尔南德斯的国籍的国庆日出生了哪些名人?,你知道哪个名人是在鲁迪·费尔南德斯的国籍的国庆日出生的吗？,0.40069408658882905,0.4353448275862069,0.580952380952381
,"generate question: [['AP', '中文名', '动作电位'], ['动作电位', '特点', '“全或无”不叠加,不衰减性传导']]",AP的中文名的特点是什么?,AP的中文名有什么特点？,5.705336763108155e-78,0.40983606557377045,0.6069651741293532
,"generate question: [['黑色火种', '代表作品', '地狱公寓'], ['地狱公寓', '其他相关作品', '死咒岛']]",黑色火种的代表作品还有什么其他相关作品吗?,黑色火种的代表作品有什么其他相关作品？,0.5253819788848316,0.8722527472527472,0.8341880341880341
,"generate question: [['中国城镇化发展速度与质量问题研究', '出版社', '东北大学'], ['东北大学', '现任校长', '赵继']]",中国城镇化发展速度与质量问题研究的出版社的现任校长是谁?,你知道中国城镇化发展速度与质量问题研究的出版社现在的校长是谁吗？,0.6039770658045669,0.7870690649141012,0.8626262626262627
,"generate question: [['于杭清', '毕业院校', '大连大学'], ['大连大学', '主管部门', '大连市人民政府']]",于杭清的毕业院校的主管部门是什么?,请问于杭清的毕业院校是由什么地方主管？,0.38875142041440197,0.5300453514739228,0.7128547579298832
,"generate question: [['艾丽西娅', '归属', '魔法少女奈叶'], ['魔法少女奈叶', '主要配音', '清水爱']]",艾丽西娅的归属的主要配音是谁?,艾丽西娅的归属的主要配音都有谁？,0.6240195441936914,0.7773446457234581,0.8323586744639376
,"generate question: [['京都念慈庵蜜炼川贝枇杷膏', '成分', '川贝母'], ['川贝母', '族', '百合族']]",京都念慈庵蜜炼川贝枇杷膏的成分属于什么族?,京都念慈庵蜜炼川贝枇杷膏的成分属于什么族？,1.0,0.9996243425995492,1.0
,"generate question: [['九刀流', '使用者', '罗罗亚·索隆'], ['罗罗亚·索隆', '初次登场', '漫画第3话,动画第2集']]",九刀流的使用者什么时候初次登场?,请问九刀流的使用者第一次是在什么时候出现的？,0.2493651438887133,0.4406130268199233,0.6224489795918368
,"generate question: [['安平生活网', '类别', '网络营销平台'], ['网络营销平台', '是指', '网站']]",安平生活网的类别指的是什么?,什么事安平生活网的类别？,0.4671379777282001,0.7098765432098765,0.6112224448897796
,"generate question: [['刘', '姓氏', '刘姓'], ['刘姓', '主要分布', '日本']]",刘的姓氏主要分布在哪些地方?,请问刘的姓氏都在哪些地方有？,5.473461026881688e-78,0.6126582278481013,0.6747787610619468
,"generate question: [['孽海升龙曲', '作者', '元始天尊'], ['元始天尊', '司掌', '万物之主']]",孽海升龙曲的作者司掌什么?,请问孽海升龙曲的作者负责什么？,0.5578002860768766,0.7454289732770746,0.8097345132743362
,"generate question: [['花', '歌曲原唱', '喜纳昌吉'], ['喜纳昌吉', '罗马音', 'Kina Shōkich']]",花的歌曲原唱的罗马音是什么?,请问花的歌曲原唱用罗马音怎么读？,0.2846946938149361,0.3795918367346939,0.5669144981412639
,"generate question: [['最后一分钟，爱你', '中文名', '最后一分钟'], ['最后一分钟', '选自', '人教版小学五年级上册七单元24课']]","最后一分钟,爱你的中文名选自哪里?",你知道最后一分钟，爱你的中文名选自什么吗？,0.6186101569833722,0.6830929487179487,0.7820512820512819
,"generate question: [['通灵同人、血染莲', '作者', '异次元'], ['异次元', '术语', '高维空间”']]",通灵同人、血染莲的作者的术语是什么?,谁知道通灵同人、血染莲的作者的术语是什么？,0.8187307530779819,0.8470338983050848,0.9242424242424241
,"generate question: [['图纹玛瑙', '类别', '玛瑙'], ['玛瑙', '化学式', 'SiO2']]",图纹玛瑙的类别的化学式是什么?,你知道图纹玛瑙的类别的化学式吗？,0.6004287712485592,0.6725967540574282,0.7134502923976607
,"generate question: [['九江镇', '著名景点', '兰桂坊'], ['兰桂坊', '车速限制', '50公里/小时']]",九江镇的著名景点的车速限制是多少?,九江镇的著名景点的车速限制是多少？,1.0,0.9990234375,1.0
,"generate question: [['深圳市华冠颜料有限公司', '经营范围', '水晶'], ['水晶', '晶系', '三方晶系']]",深圳市华冠颜料有限公司的经营范围属于什么晶系?,请问紫深圳市华冠颜料有限公司的经营范围属于什么晶系？,0.800737402916808,0.8327617741197989,0.9165275459098498
,"generate question: [['刘楚先', '别名', '子良'], ['子良', '父', '楚昭王,士子孔']]",刘楚先的别名的父亲是谁?,刘楚先的别名的父亲叫什么？,0.6803749333171202,0.748263888888889,0.75
,"generate question: [['黄府茶业', '总部地点', '大别山'], ['大别山', '范围', '信阳']]",黄府茶业的总部地点的范围是什么?,黄府茶业的总部地点的所在范围是什么？,0.6690484408935986,0.9041027559546079,0.9564459930313588
,"generate question: [['犬六联活疫苗', '用途', '犬瘟热'], ['犬瘟热', '传染性', '有传染性,高']]",犬六联活疫苗的用途的传染性如何?,犬六联活疫苗的用途有什么传染性？,0.5410822690539396,0.6388888888888888,0.75
,"generate question: [['文县', '下辖地区', '城关镇'], ['城关镇', '行政区类别', '镇']]",文县的下辖地区属于什么类别?,你知道文县的下辖地区是什么类型的行政区？,0.24549475440235116,0.35094339622641507,0.5787476280834916
,"generate question: [['11464法律网', '下设', '劳动'], ['劳动', '中文名', '劳动']]",11464法律网的下设的中文名是什么?,云南省11464法律网的下设监察条例是关于什么的条例？,0.24117803988461298,0.5471498944405349,0.6224489795918368
,"generate question: [['世界的另一个世界', '作者', '一路向西'], ['一路向西', '分级', '三级']]",世界的另一个世界的作者的分级是多少?,请问世界的另一个世界的作者属于什么级别的电影？,0.4919533018641347,0.6201171875000001,0.6768377253814147
,"generate question: [['PAH', '类型', '有机化合物'], ['有机化合物', '主要包括', '含碳化合物,碳氢化合物等']]",PAH的类型主要包括哪些?,你知道PAH的类型主要包括哪些吗？,0.6065306597126334,0.688058748403576,0.8299319727891156
,"generate question: [['族序数', '内容', '元素周期表'], ['元素周期表', '创造者', '德米特里·伊万诺维奇·门捷列夫']]",谁是族序数的内容的创造者?,告诉我族序数的内容是谁创立的呀？,4.134975870071536e-78,0.5215419501133786,0.4535315985130111
,"generate question: [['火影忍者究极风暴世代', '主要角色', '我爱罗'], ['我爱罗', '师傅', '马基']]",火影忍者究极风暴世代的主要角色的师傅是谁?,你知道火影忍者究极风暴世代的主要角色的作者是谁吗？,0.5648427586489798,0.7270072992700731,0.8176943699731903
,"generate question: [['光井爱佳', '毕业时间', '2012'], ['2012', '别名', '2012世界末日']]",光井爱佳的毕业时间的别名是什么?,请问光井爱佳的毕业时间款高尔夫1.4t自动蓝驱版是在哪年上市的？,0.1407517563566015,0.37006578947368424,0.4433139534883721
,"generate question: [['石化蜥蜴', '别称', '巨蜥'], ['巨蜥', '亚目', '蜥蜴亚目']]",石化蜥蜴的别称属于什么亚目?,科莫多石化蜥蜴的别称是什么亚目的？,0.28319415510892393,0.4989690721649485,0.6075697211155379
,"generate question: [['龙天之火影记', '作者', '文明古国'], ['文明古国', '泛指', '中国']]",龙天之火影记的作者泛指什么?,请问龙天之火影记的作者是指哪些国家？,0.46761439722697934,0.5594496365524403,0.6500888099467139
,"generate question: [['她', '谱曲', '朱晨辰'], ['朱晨辰', '昵称', '虎牙'], ['虎牙', '本质', '常见的畸形']]",你知道她谱曲的昵称的本质是什么吗?,她的谱曲的昵称的本质是什么？,0.5900468726392808,0.8627717391304347,0.7858293075684382
,"generate question: [['水库村', '养殖产业', '牛'], ['牛', '亚目', '反刍亚目']]",水库村的养殖产业属于什么亚目?,你知道利木赞水库村的养殖产业属于什么亚目吗？,0.6065306597126334,0.6889816810344827,0.8299319727891156
,"generate question: [['展翅翱翔', '作者', '浙江'], ['浙江', '历史名人', '金庸']]",展翅翱翔的作者有哪些历史名人?,你知道展翅翱翔的作者有哪些历史名人吗？,0.6514390575310556,0.7205975173574584,0.850597609561753
,"generate question: [['丹青', '其他名称', '朱成璧'], ['朱成璧', '原型', '孝恭仁皇后']]",丹青的其他名称的原型是什么?,谁是丹青的其他名称的原型？,0.7071067811865475,0.864795918367347,0.75
,"generate question: [['宙斯', '兄弟姐妹', '哈迪斯'], ['哈迪斯', '兄弟姐妹', '宙斯'], ['宙斯', '子女', '赫拉克勒斯']]",宙斯的兄弟姐妹的兄弟姐妹的子女是谁?,宙斯的兄弟姐妹的兄弟姐妹的子女是谁？,1.0,0.9993141289437586,1.0
,"generate question: [['SPN', '中文名', '邪恶力量'], ['邪恶力量', '图像制式', '1080i (HDTV)']]",请问SPN的中文名是什么样的图像制式?,SPN的中文名的图像制式是什么？,7.051402097550211e-78,0.8301839254220206,0.6984732824427481
,"generate question: [['中李固村', '火车站', '新乡东站'], ['新乡东站', '股道数目', '7,6']]",中李固村的火车站有多少股道?,谁知道中李固村的火车站有几个股道？,0.4630777161991027,0.7059558517284465,0.7936802973977695
,"generate question: [['弗朗兹·康拉德·冯·赫岑多夫', '相关事件', '第一次世界大战'], ['第一次世界大战', '伤亡情况', '协约国总士兵阵亡:,5,497,600同盟国总士兵阵亡:,3,382,500交战双方受伤总数：1000万左右平民死亡总数：6,493,000,同盟国总士兵阵亡:3,协约国总士兵阵亡:5,600,500']]",弗朗兹康拉德冯赫岑多夫的相关事件的伤亡情况如何?,请问弗朗兹·康拉德·冯·赫岑多夫的相关事件总共有多少人伤亡？,0.4919533018641347,0.5859375000000001,0.6768377253814147
,"generate question: [['儿歌、绕口令、谜语', '书名', '谜语'], ['谜语', '起源', '先秦时代']]",儿歌、绕口令、谜语的书名的起源是什么?,你知道儿歌、绕口令、谜语的书名起源于那里吗？,0.39938791763778786,0.4505050505050505,0.5313588850174217
,"generate question: [['教皇', '代表作品', '圣诞节'], ['圣诞节', '设立机构', '罗马教会']]",教皇的代表作品是哪个机构设立的?,哪个机构设立了教皇的代表作品？,7.508645449069235e-78,0.7198748043818466,0.5269978401727862
,"generate question: [['从未在意', '歌曲原唱', '萧正楠'], ['萧正楠', '代表作品', '当旺爸爸'], ['当旺爸爸', '拍摄时间', '2011年8月-10月']]",从未在意的歌曲原唱的代表作品是什么时候拍摄的?,你知道从未在意的歌曲原唱的代表作品是什么时候拍的吗？,0.6436919453755474,0.7460504863102266,0.8314745972738538
,"generate question: [['税法全程系统训练', '作者', '张清芳'], ['张清芳', '代表作品', '激情过后'], ['激情过后', '发行时间', '2011-08-26']]",税法全程系统训练的作者的代表作品是什么时候发行的?,你记得税法全程系统训练的作者的代表作品是什么时候发行的吗？,0.7939226578179512,0.8278370331285569,0.913594470046083
,"generate question: [['闪电', '中文名', '殷素素'], ['殷素素', '哥哥', '殷野王'], ['殷野王', '所处时代', '元末']]",闪电的中文名的哥哥是处在什么时代?,闪电的中文名的哥哥 处于什么时代？,0.5133450480401704,0.7687074829931974,0.7439024390243903
,"generate question: [['双飞人', '别名', '双飞人爽水'], ['双飞人爽水', '包装规格', '50ml,30ml,10ml,3ml']]",双飞人的别名的包装规格是多少?,双飞人的别名有什么规格的？,0.3303164318013807,0.6944444444444445,0.5820610687022901
,"generate question: [['票据托管', '特点', '中国银行'], ['中国银行', '公司名称', '中国银行']]",票据托管的特点的公司名称是什么?,谁知道票据托管的特点100周年纪念钞是由哪个单位发行的？,0.16959011078459055,0.39062499999999994,0.4363376251788269
,"generate question: [['格林豪泰宁波百丈路店', '类别', '格林豪泰'], ['格林豪泰', '注册资金', '美金贰仟万元']]",格林豪泰宁波百丈路店的类别注册了多少钱?,格林豪泰宁波百丈路店的类别当时用了多少注册资金？,0.5766735394403276,0.7521527129370266,0.7887931034482759
,"generate question: [['三手烟', '成分', '砷'], ['砷', '发现人', '艾尔伯图斯·麦格努斯']]",三手烟的成分是谁发现的?,谁知道三手烟的成分是谁发明的呢？,0.48598690966990804,0.6465763875643715,0.7584369449378331
,"generate question: [['老婆，别吸我', '作者', '蒙娜丽莎'], ['蒙娜丽莎', '创作年代', '文艺复兴']]","老婆,别吸我的作者是什么时候创作的?",老婆，别吸我的作者属于什么年代？,0.4111336169005197,0.6233062330623306,0.6535714285714286
,"generate question: [['0576q小游戏', '类型', '4399小游戏'], ['4399小游戏', '地址', '神州数码大厦10层1018号']]",请问0576q小游戏的类型在哪个地方?,0576q小游戏的类型具体在哪个位置？,0.4111336169005197,0.7361111111111112,0.75
,"generate question: [['LOVE', '中文名', '爱'], ['爱', '制片地区', '大陆']]",LOVE的中文名是在哪里拍摄的?,LOVE的中文名上星期六属于哪里的？,5.072841446586652e-78,0.5575,0.625
,"generate question: [['雪玉剑', '作者', '近墨者黑'], ['近墨者黑', '相对', '近朱者赤']]",雪玉剑的作者的相对是什么?,请问雪玉剑的作者和什么相对？,5.705336763108155e-78,0.35714285714285715,0.5714285714285714
,"generate question: [['异度危情', '主演', '陈键锋'], ['陈键锋', '语言', '英语']]",异度危情的主演的语言是什么?,异度危情的主演会说哪些语音？,0.345720784641941,0.39453125,0.5
,"generate question: [['黄昏少女*失忆-めいびい作画的日本漫画', '中文名', '黄昏少女×失忆'], ['黄昏少女×失忆', '代理发行', '木棉花国际(中国台湾)']]",黄昏少女*失忆-作画的日本漫画的中文名是由谁代理发行的?,请问黄昏少女*失忆-めいびい作画的日本漫画的中文名由谁代理发行？,0.47269442068339784,0.6771303446661987,0.8010101010101011
,"generate question: [['王永标', '毕业院校', '中国地质大学'], ['中国地质大学', '博士点', '66个']]",王永标的毕业院校有多少个博士点?,请问王永标的毕业院校有多少个博士点？,0.8824969025845955,0.8979985955056179,0.9512670565302144
,"generate question: [['上海国经网络科技有限公司', '合作伙伴', '必应'], ['必应', '开发公司', '微软公司']]",上海国经网络科技有限公司的合作伙伴的开发公司是什么?,请问开发上海国经网络科技有限公司的合作伙伴这个软件的公司是什么？,0.4704573425299053,0.783615853290704,0.8176943699731903
,"generate question: [['纪念那份死去的爱', '作者', '爱屋及乌'], ['爱屋及乌', '本义', '爱房子,也爱那房顶上的乌鸦。']]",纪念那份死去的爱的作者的本义是什么?,你知道纪念那份死去的爱的作者的本义吗？,0.7425271143743541,0.7748062015503878,0.8058124174372522
